date,region,app,compliance_score
2025-06-01,South America,Facebook,89.39298846894037
2025-08-24,South America,Instagram,86.64505701835873
2025-07-27,Europe,Instagram,93.01960372066955
2025-02-06,North America,Facebook,73.31855704448049
2025-03-19,Europe,Messenger,83.30822061112062
2025-06-21,Asia,Instagram,99.93798801304519
2025-02-14,North America,Facebook,90.67842544613411
2025-03-25,Europe,Facebook,90.52894667909466
2025-04-03,Asia,Instagram,79.5361330105703
2025-06-03,Asia,Instagram,72.81664312663548
2025-04-16,Africa,Facebook,98.48483125708061
2025-07-28,Europe,Facebook,73.16414208905782
2025-07-23,South America,Facebook,99.78118931812995
2025-09-05,Africa,WhatsApp,73.77342917265807
2025-08-14,North America,Instagram,75.12722045577783
2025-02-17,South America,WhatsApp,79.25100865150097
2025-09-03,Asia,Facebook,85.37125580468614
2025-01-31,North America,WhatsApp,93.71204956332298
2025-07-02,Africa,Messenger,99.13024905804517
2025-09-14,Asia,Facebook,80.76474642872297
2025-05-06,Asia,Messenger,70.61239279675478
2025-08-07,Asia,WhatsApp,88.5003856898741
2025-09-02,South America,Messenger,91.32369583746309
2025-05-19,Africa,WhatsApp,81.92332646607
2025-08-15,Africa,Instagram,75.50428146929269
2025-09-14,South America,Instagram,79.18046784214113
2025-09-12,Africa,WhatsApp,89.67399127959739
2025-03-11,Asia,Facebook,84.82548609303905
2025-03-07,Asia,Instagram,92.30272085956761
2025-01-02,Asia,WhatsApp,76.54510733569943
2025-09-26,Africa,Facebook,95.25956854911148
2025-05-09,Europe,Instagram,74.67654754590173
2025-05-26,North America,WhatsApp,79.89746286737332
2025-04-23,Europe,Facebook,87.73622889565664
2025-04-06,South America,Facebook,92.10589574957409
2025-09-24,Europe,WhatsApp,77.98544413612068
2025-01-08,Europe,Messenger,98.44359206445523
2025-08-08,South America,Messenger,91.18333849590775
2025-08-01,Europe,Messenger,76.53025095276736
2025-04-12,North America,Messenger,91.7729660688571
2025-06-15,Africa,Facebook,90.89001084153674
2025-09-19,South America,Messenger,92.58052215434677
2025-01-02,Europe,WhatsApp,97.47642174179308
2025-07-21,Asia,Facebook,91.35151556137598
2025-07-02,Asia,Messenger,80.55730878652321
2025-09-16,South America,WhatsApp,93.71552433240115
2025-08-16,Asia,Instagram,90.87585273406879
2025-07-19,North America,Facebook,87.22777557575733
2025-01-26,Europe,WhatsApp,80.61498679990677
2025-04-12,North America,Messenger,97.63147529224838
2025-05-16,North America,WhatsApp,85.38264228257334
2025-07-16,Africa,Facebook,88.84310131111705
2025-01-30,Europe,Instagram,82.46089264081823
2025-05-13,South America,Messenger,93.42445926444358
2025-09-13,Asia,WhatsApp,80.23118519161316
2025-01-20,Africa,Instagram,94.31903174526853
2025-01-21,North America,Facebook,73.23824286014742
2025-02-10,Asia,Messenger,91.26885682373766
2025-06-01,Europe,Instagram,84.3064644769322
2025-01-02,North America,Facebook,90.96260688765724
2025-02-13,North America,Messenger,85.94186929140004
2025-02-10,Europe,WhatsApp,74.02918983110806
2025-09-20,South America,Instagram,84.30974627651275
2025-06-22,Africa,Facebook,98.93676911994066
2025-01-09,Europe,WhatsApp,92.64521803710366
2025-02-22,Asia,Messenger,79.00567846064341
2025-05-08,Asia,Instagram,98.32342443720536
2025-01-19,North America,Facebook,93.36838831567323
2025-05-12,Africa,Instagram,80.93341363234477
2025-01-13,South America,WhatsApp,88.10721897328555
2025-08-08,South America,WhatsApp,82.80056812109169
2025-09-24,Asia,Facebook,72.90071181675891
2025-09-02,South America,Instagram,94.18088219085472
2025-09-15,Asia,Instagram,75.73234375382565
2025-05-20,Africa,WhatsApp,83.74114888477135
2025-09-04,North America,Instagram,91.07914362665734
2025-08-20,Asia,Instagram,97.96641066480599
2025-02-25,Africa,Instagram,71.88178271341188
2025-03-29,Asia,Facebook,81.79700670352113
2025-09-11,Europe,WhatsApp,88.43943174659066
2025-02-21,Asia,Messenger,93.37927916355835
2025-09-04,Africa,Facebook,97.62793528301503
2025-09-09,South America,WhatsApp,70.0149194515937
2025-05-05,Asia,Facebook,88.83290148096333
2025-07-20,North America,Messenger,70.2081077558399
2025-05-12,Africa,Facebook,93.6176586262239
2025-06-26,South America,Facebook,74.48999791043114
2025-02-21,Africa,Messenger,96.83861918033577
2025-02-03,Asia,Instagram,74.65372707238116
2025-01-22,Europe,WhatsApp,92.92986945737741
2025-05-21,Europe,Messenger,78.67911783441855
2025-09-28,North America,Facebook,86.71761645490761
2025-06-17,North America,Instagram,88.25302705313896
2025-02-07,South America,Facebook,76.2028194594141
2025-09-03,Europe,Instagram,78.96090650578164
2025-08-23,Asia,Facebook,73.22523347311575
2025-02-24,Africa,WhatsApp,70.15867016131246
2025-04-30,Africa,WhatsApp,77.18404115548189
2025-03-07,Europe,Facebook,85.4800706751711
2025-06-15,Europe,Messenger,91.40791778274945
2025-07-29,Africa,Facebook,93.80678875275795
2025-03-16,South America,Facebook,72.09297882209927
2025-05-14,Africa,Messenger,78.17238659646674
2025-09-22,North America,Messenger,93.10671936224993
2025-06-23,Asia,Facebook,84.42606624753726
2025-08-31,Europe,Instagram,75.46560961979655
2025-03-30,Europe,WhatsApp,81.76642023689473
2025-09-07,South America,Instagram,78.10102572699867
2025-01-31,North America,Messenger,71.51960515762663
2025-02-07,Africa,WhatsApp,92.90881436794206
2025-05-18,North America,Facebook,78.75080982760475
2025-03-17,North America,WhatsApp,98.35393983799179
2025-09-10,South America,Facebook,96.64375121338055
2025-03-20,South America,Facebook,91.48832440701123
2025-02-07,Africa,Messenger,79.79903161678926
2025-06-12,Africa,Instagram,78.3977065804315
2025-05-08,Asia,Messenger,84.25814440475204
2025-06-07,North America,Messenger,80.63807500982922
2025-03-24,Africa,WhatsApp,97.0347497207638
2025-08-05,South America,Instagram,73.70485417843703
2025-07-21,Asia,Instagram,91.73402726845127
2025-06-01,Asia,Instagram,88.32690382977573
2025-01-26,South America,Instagram,94.18903574009103
2025-09-11,Africa,WhatsApp,86.2746198025062
2025-09-08,South America,WhatsApp,88.8862203284643
2025-06-16,Africa,Messenger,98.88221895899426
2025-05-20,South America,Messenger,72.75884658097485
2025-08-17,South America,Instagram,73.1459697645119
2025-03-14,Europe,Messenger,81.80823054183692
2025-08-24,Africa,WhatsApp,84.18198380202979
2025-07-14,North America,Messenger,75.99616126187988
2025-03-29,Europe,Facebook,72.48003390948607
2025-04-07,Europe,Messenger,70.66528769692479
2025-06-15,Europe,WhatsApp,92.93776751337515
2025-07-22,Europe,Instagram,84.55172180991475
2025-07-06,North America,Facebook,95.30210289499507
2025-01-20,Europe,Facebook,80.82511705115712
2025-03-14,North America,Facebook,91.10338390083925
2025-03-23,North America,Messenger,84.65561567089482
2025-01-27,Europe,Messenger,88.3620999583957
2025-05-21,Asia,Facebook,81.10590523363346
2025-02-16,North America,Facebook,72.43509311342022
2025-04-22,Europe,Instagram,98.42120746634427
2025-08-23,South America,Instagram,95.08269558755842
2025-05-31,South America,Facebook,79.35675319464922
2025-05-06,Africa,Instagram,98.76108806631832
2025-01-07,North America,WhatsApp,79.01466194245349
2025-02-19,North America,Messenger,83.2897006065061
2025-03-07,South America,Instagram,92.65406982066631
2025-06-16,North America,WhatsApp,79.27012744997141
2025-09-09,North America,Messenger,79.73523935907193
2025-09-20,South America,Instagram,82.30246476318001
2025-07-15,Europe,Messenger,84.05168078807992
2025-07-02,South America,WhatsApp,73.70848725440283
2025-09-21,Asia,WhatsApp,70.52474974058178
2025-04-28,South America,Messenger,97.57471578565162
2025-05-12,South America,Facebook,80.59565896068979
2025-05-27,Europe,Instagram,73.05065804654612
2025-01-29,South America,Facebook,92.77514206420132
2025-08-13,South America,WhatsApp,78.85182012993673
2025-05-19,Europe,Messenger,75.44992222604341
2025-01-26,South America,Instagram,98.87833098581999
2025-09-24,Europe,Instagram,97.61628674362329
2025-04-07,Asia,Facebook,73.17237573810971
2025-05-18,Europe,Instagram,96.97855629464664
2025-04-06,North America,Instagram,96.72602578009825
2025-02-26,North America,Instagram,89.03123658755429
2025-05-03,Europe,WhatsApp,85.89214002670545
2025-08-19,South America,Facebook,76.52315553403925
2025-03-27,Africa,WhatsApp,73.64152826217607
2025-02-20,Africa,Messenger,88.19107152880093
2025-08-16,Asia,Messenger,94.65871770168678
2025-01-06,Asia,Facebook,90.65931563627663
2025-01-02,Africa,Messenger,75.42401271002068
2025-04-01,Africa,WhatsApp,78.7005592075513
2025-09-19,Europe,WhatsApp,86.39252761568558
2025-08-30,Africa,WhatsApp,88.74977552630386
2025-09-03,North America,WhatsApp,72.16757837522067
2025-03-20,Asia,Facebook,88.42154914734037
2025-02-27,Asia,Instagram,92.08958184590868
2025-08-13,North America,Messenger,75.44073545823477
2025-07-21,Asia,Facebook,77.38656145159187
2025-01-06,Africa,Instagram,77.76689770536143
2025-01-30,Asia,Facebook,98.19430757727564
2025-05-31,North America,Messenger,82.21048362363967
2025-02-05,Asia,Facebook,85.91714369153698
2025-04-20,Africa,Messenger,91.72943049151073
2025-05-01,Europe,Facebook,81.14380790160908
2025-08-29,Africa,Facebook,73.16666640833066
2025-09-16,Asia,WhatsApp,89.62965612156162
2025-03-31,South America,Facebook,90.01819499721176
2025-01-30,Asia,Facebook,77.81643445003643
2025-08-25,Asia,Instagram,71.05686729552166
2025-06-19,North America,WhatsApp,89.96059462736129
2025-05-29,South America,Messenger,91.10276657344667
2025-03-29,North America,WhatsApp,70.78194677718294
2025-01-04,North America,Facebook,90.79549805368653
2025-09-09,Africa,Messenger,98.16785707198217
2025-02-20,Europe,Facebook,75.36355849042315
2025-01-24,Asia,WhatsApp,85.63971263805837
2025-02-15,South America,WhatsApp,90.90329364125104
2025-04-26,Asia,Facebook,76.90238206349103
2025-01-27,North America,Facebook,92.54646674987642
2025-04-05,Europe,Facebook,96.04265288914256
2025-04-09,North America,Instagram,94.43652882309497
2025-04-26,Asia,WhatsApp,77.76696746783054
2025-04-05,Africa,Instagram,94.12649322505263
2025-07-18,Asia,WhatsApp,82.40029733207152
2025-05-26,North America,WhatsApp,77.99390274466738
2025-06-04,South America,Messenger,75.0391440152478
2025-09-27,South America,Messenger,97.26944327520062
2025-09-13,South America,WhatsApp,82.80692624549883
2025-02-14,South America,Messenger,95.97193560648421
2025-01-01,South America,WhatsApp,74.78634966789379
2025-05-27,Europe,WhatsApp,93.00980398459356
2025-06-04,Europe,Facebook,73.3004004336967
2025-02-25,Africa,Messenger,70.52694838239829
2025-08-14,South America,Instagram,99.85147923179238
2025-01-07,North America,Instagram,72.20611999770973
2025-01-20,North America,Messenger,83.84621356188504
2025-06-08,Asia,WhatsApp,96.35156148790392
2025-03-20,South America,Instagram,94.58138644197271
2025-01-01,North America,Messenger,84.13527138866824
2025-08-17,Africa,Instagram,88.32545520020346
2025-08-01,North America,Facebook,88.89118454988457
2025-09-05,Africa,WhatsApp,73.29474949031967
2025-04-29,South America,Facebook,78.5471228301894
2025-08-15,Asia,Instagram,79.0294948354329
2025-01-24,Asia,WhatsApp,81.34384451604005
2025-07-09,Europe,WhatsApp,78.21752605437919
2025-02-26,South America,WhatsApp,77.54495384383968
2025-03-30,North America,Messenger,80.64356538155397
2025-04-19,Asia,Messenger,81.37679523709545
2025-05-21,Africa,WhatsApp,84.61672170275983
2025-09-01,Africa,WhatsApp,75.20606206444869
2025-03-15,North America,WhatsApp,93.65009990556909
2025-09-19,North America,Facebook,95.8200310111192
2025-06-25,South America,Facebook,77.44494650471745
2025-08-18,North America,Instagram,73.69902181353746
2025-03-17,North America,WhatsApp,91.66935943790335
2025-07-02,North America,WhatsApp,97.72735368168803
2025-08-15,Asia,Facebook,71.05445017518882
2025-06-14,South America,Instagram,70.43307937102962
2025-08-05,North America,Instagram,75.5027638415301
2025-07-09,North America,WhatsApp,90.5437745592381
2025-01-18,Africa,Messenger,98.94343023492675
2025-08-20,Asia,Instagram,92.51142865477979
2025-07-03,North America,Instagram,87.19097801095785
2025-04-16,Asia,WhatsApp,91.01648178626644
2025-08-31,South America,WhatsApp,76.92094933876568
2025-02-22,South America,WhatsApp,90.65655844195362
2025-08-14,Europe,Facebook,79.64334860435928
2025-07-21,Africa,WhatsApp,76.67266398498035
2025-03-27,Europe,Messenger,77.09667995536905
2025-02-19,Asia,Messenger,90.03363255568439
2025-09-17,Africa,Instagram,93.01677166600875
2025-07-14,North America,Facebook,87.45406331675642
2025-09-05,Africa,Instagram,71.91565784177676
2025-02-25,Africa,Facebook,71.14028001116387
2025-06-26,South America,WhatsApp,76.51500550234512
2025-05-30,Europe,Instagram,78.59406107271955
2025-01-13,South America,Messenger,82.14459678523554
2025-03-05,South America,Facebook,72.2808423210821
2025-04-15,Europe,Instagram,91.75476297826975
2025-08-27,South America,Messenger,91.34494476140475
2025-02-03,Africa,Messenger,80.40032780972919
2025-02-08,Asia,WhatsApp,86.89007573105232
2025-08-13,North America,Facebook,73.02747833106679
2025-05-09,North America,Instagram,82.45655928400318
2025-05-13,South America,Messenger,95.72694272440167
2025-02-09,Europe,Facebook,89.81867389364793
2025-08-09,Africa,WhatsApp,73.11831327021642
2025-04-04,South America,Facebook,95.42734093652064
2025-04-09,Africa,Facebook,90.42088688257148
2025-03-01,Africa,Instagram,83.59168882257771
2025-05-09,North America,Facebook,90.76273117039442
2025-05-12,Asia,WhatsApp,75.18460766290958
2025-03-10,Asia,Messenger,86.51459410817645
2025-01-14,Europe,Instagram,88.53781010696582
2025-05-31,Asia,Messenger,97.83234468829342
2025-06-23,South America,Facebook,72.00675132404923
2025-07-15,North America,WhatsApp,81.24348142782546
2025-02-01,North America,Messenger,98.104441297928
2025-03-14,Africa,WhatsApp,76.5166316538578
2025-07-13,South America,Facebook,94.3960098496799
2025-02-19,South America,Facebook,70.04816604878488
2025-02-26,Africa,Messenger,70.77652209542457
2025-04-27,Africa,Instagram,79.82868655759351
2025-07-11,North America,WhatsApp,93.05511132490818
2025-08-05,South America,WhatsApp,73.12430407705327
2025-04-21,Asia,WhatsApp,81.48560930884354
2025-03-30,Asia,Facebook,73.94404506188486
2025-06-06,North America,Facebook,76.70780708324224
2025-03-10,Asia,Messenger,85.08982576385793
2025-09-27,Asia,Messenger,79.57416225877635
2025-08-13,South America,Facebook,76.35737937940247
2025-01-05,South America,Instagram,81.80490943260783
2025-08-31,Europe,WhatsApp,91.03164892820894
2025-04-28,South America,WhatsApp,73.58254319802965
2025-06-21,Europe,Facebook,84.38783336082274
2025-05-23,South America,Instagram,78.24159125841818
2025-09-14,Africa,Instagram,81.3586262061987
2025-03-19,South America,Instagram,94.64665536724578
2025-02-26,Europe,Instagram,97.89189939113285
2025-01-20,Asia,Instagram,77.2893371536288
2025-01-14,South America,Messenger,88.8991287048847
2025-07-25,Asia,Facebook,90.30031839601517
2025-08-25,Asia,Facebook,95.27457996947298
2025-06-30,South America,Facebook,96.9712740550359
2025-07-08,South America,WhatsApp,84.03975392602078
2025-05-27,Africa,Instagram,99.477269357455
2025-02-11,Europe,Instagram,99.12486920791189
2025-01-01,South America,WhatsApp,85.19403912515406
2025-04-14,Asia,Instagram,86.26096361940652
2025-09-12,Asia,Instagram,90.03249518652697
2025-07-28,South America,Instagram,81.2144843265938
2025-08-06,Europe,Instagram,89.86131741730932
2025-03-19,Asia,Instagram,85.42856180964125
2025-02-20,Africa,Messenger,71.06310297331717
2025-04-10,Asia,Facebook,95.58186810030253
2025-07-31,Europe,Messenger,98.21337403471026
2025-08-25,North America,Instagram,70.78687235640987
2025-06-06,Africa,Facebook,93.67785456421855
2025-01-14,Africa,Facebook,81.57439782823081
2025-04-26,North America,Facebook,87.56895400086773
2025-05-19,Africa,Facebook,84.99984840882148
2025-03-16,Africa,WhatsApp,86.53931952499141
2025-01-24,Africa,Facebook,84.85558914274253
2025-06-26,Asia,WhatsApp,95.60126114463627
2025-02-24,Asia,WhatsApp,90.50520054085933
2025-08-01,South America,Facebook,82.37911766637482
2025-06-12,South America,Instagram,90.65705743451647
2025-06-13,Asia,Instagram,98.95143457251643
2025-03-30,Africa,Facebook,72.40924786160298
2025-01-15,Europe,Facebook,81.64269914674172
2025-05-02,North America,WhatsApp,96.11362096971388
2025-06-27,South America,Messenger,92.17165332434419
2025-09-26,Africa,WhatsApp,98.04786668345055
2025-04-15,South America,Instagram,71.19429662869717
2025-06-08,Europe,Messenger,95.8832682763836
2025-01-05,Africa,Messenger,93.75396309864615
2025-05-21,Asia,Messenger,94.45117048247118
2025-06-18,Europe,WhatsApp,87.91788184336453
